Internal SKU,Brand/Vendor,Product Type,Product Title,Price (USD)
INF-TYS-JAC-2026,None,Wovens,The Jack in Scatter Dot Batik,119.0
INF-TYS-DIL-2026,None,Wovens,The Dillon in Washed Chambray,49.0
INF-TYS-VEN-2026,None,Dresses,The Venice Dress in Seafoam Stripe,79.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in 110 Year Denim,168.0
INF-TYS-HUN-2026,None,Footwear,The Huntington Middie in Sable,108.0
INF-TYS-VEN-2026,None,Dresses,The Venice Dress in Natural and Indigo Jacquard,59.0
INF-TYS-HUN-2026,None,Footwear,The Huntington Middie in Oyster,108.0
INF-TYS-HUN-2026,None,Footwear,The Huntington Middie in Deep Navy,108.0
INF-TYS-MIR-2026,None,Dresses,The Mira Dress in Seafoam Cotton Linen,39.0
INF-TYS-SHO-2026,None,Wovens,The Short Sleeve Jack in Indigo Star,49.0
INF-TYS-MIR-2026,None,Dresses,The Mira Dress in Charcoal Cotton,39.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Ivory Silk Cotton,59.0
INF-TYS-CLA-2026,None,Accessories,Classic Cuff Bracelet in Brass,68.0
INF-TYS-WOO-2026,None,None,The Woolsey Atelier Land Cruiser V2,250.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Natural and Indigo Jacquard,59.0
INF-TYS-COD-2026,None,None,Coda in Flat Grey,1025.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Seafoam Cotton Linen,49.0
INF-TYS-WEE-2026,None,Knits,The Weekend Sweatshirt in Heather Grey,39.0
INF-TYS-KIM-2026,None,Outerwear,The Kimono in Indigo Dyed Jacquard,118.0
INF-TYS-MYL-2026,None,Bottoms,The Myles Everyday Short in River,58.0
INF-TYS-MYL-2026,None,Shorts,The Myles Everyday Short in Forest,58.0
INF-TYS-WEE-2026,None,Knits,The Weekend Sweatshirt in Natural,49.0
INF-TYS-MYL-2026,None,Bottoms,The Myles Everyday Short in Charcoal,58.0
INF-TYS-MYL-2026,None,Bottoms,The Myles Everyday Short in Fog,58.0
INF-TYS-WEE-2026,None,Pants,The Weekend Pant in Heather Grey,49.0
INF-TYS-WEE-2026,None,Pants,The Weekend Pant in Navy,69.0
INF-TYS-SHO-2026,None,Wovens,The Short Sleeve Bandit in Navy Slub Stripe,59.0
INF-TYS-PRO-2026,None,Outerwear,The Project Jacket in Field Tan,198.0
INF-TYS-CAV-2026,None,Bottoms,The Cavallo Pant in Olive,39.0
INF-TYS-ABE-2026,None,Bottoms,The Abel Pant in Camel,49.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Natural Plaid,49.0
INF-TYS-JAN-2026,None,Dresses,The Jane in Sun Bleached Denim,59.0
INF-TYS-SLI-2026,None,Pants,The Slim Chino in British Khaki,59.0
INF-TYS-DEM-2026,None,Pants,The Democratic Chino in British Khaki,49.0
INF-TYS-CHO-2026,None,Wovens,The Chore Shirt in Camel,99.0
INF-TYS-TEL-2026,None,Outerwear,The Telegraph Blazer in Camel Italian Herringbone,219.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Blanc,118.0
INF-TYS-ROC-2026,None,None,The Rockwell Midi in Noir,325.0
INF-TYS-WAL-2026,None,None,The Walking Rock Tote in Pendleton Wool,235.0
INF-TYS-TEL-2026,None,Outerwear,The Telegraph Blazer in Charcoal Wool,159.0
INF-TYS-PAC-2026,None,Outerwear,The Pack Pullover in Red Polartec Fleece,39.0
INF-TYS-PAC-2026,None,Outerwear,The Pack Pullover in Midnight Polartec Fleece,39.0
INF-TYS-PAI-2026,None,Knits,The Paige in Indigo & White Stripe,19.0
INF-TYS-YOS-2026,None,Footwear,The Yosemite Hiker in Deep Cherry,106.0
INF-TYS-LUK-2026,None,Basics,The Luke Fedora in Grey,90.0
INF-TYS-SIE-2026,Taylor Stitch,Wovens,The Sierra Shirt in Navy,89.0
INF-TYS-SIE-2026,Taylor Stitch,Wovens,The Sierra Shirt in Blackwatch Plaid,69.0
INF-TYS-ISL-2026,None,Pants,The Isla Pant in Black Brushed Cotton,98.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Camp Plaid,59.0
INF-TYS-CAV-2026,None,Bottoms,The Cavallo Pant in Almond,49.0
INF-TYS-RYD-2026,Taylor Stitch,Outerwear,The Ryder Jacket in Red Buffalo Plaid,148.0
INF-TYS-PEY-2026,None,Basics,The Peyton Henley in Noir Merino,79.0
INF-TYS-UTI-2026,None,Accessories,The Utility Glove in Navy Deerskin,80.0
INF-TYS-ADL-2026,Taylor Stitch,Denim,The Adler Jean in Indigo,98.0
INF-TYS-HUT-2026,None,Wovens,The Hutton Shirt in Indigo,89.0
INF-TYS-AGN-2026,None,Outerwear,The Agnes Jacket in Olive Herringbone,79.0
INF-TYS-PAS-2026,Taylor Stitch,None,The Passport Wallet in Navy,98.0
INF-TYS-PAS-2026,Taylor Stitch,None,The Passport Wallet in Brown,98.0
INF-TYS-CAV-2026,None,Pants,The Cavallo Pant in Corded Denim,108.0
INF-TYS-CHO-2026,None,Pants,The Chore Pant in Washed Camel,98.0
INF-TYS-PAS-2026,Taylor Stitch,None,The Passport Wallet in Black,98.0
INF-TYS-EDI-2026,None,Wovens,The Edie Popover in French Ticking Stripe,69.0
INF-TYS-UTI-2026,None,Wovens,The Utility Shirt in Cone Mills Corded Indigo,59.0
INF-TYS-AND-2026,None,Wovens,The Andie Shirt in Natural Corded Denim,59.0
INF-TYS-ABE-2026,None,Pants,The Abel Pant in Army Green,69.0
INF-TYS-KAT-2026,None,Wovens,The Katherine in Blue Merino 4S Chambray,128.0
INF-TYS-TRE-2026,None,Dresses,The Trench Dress in Army Green,79.0
INF-TYS-ALV-2026,None,Outerwear,The Alvar Jacket in Black,298.0
INF-TYS-ANT-2026,Taylor Stitch,Knits,The Antoni Tee in Heather Grey,68.0
INF-TYS-ANT-2026,None,Knits,The Antoni Tee in Heather Black,68.0
INF-TYS-FRA-2026,None,Pants,The Frank Chino in Navy,128.0
INF-TYS-ALV-2026,None,Outerwear,The Alvar Jacket in Steel,298.0
INF-TYS-LLO-2026,None,Shorts,The Lloyd Short in Navy,118.0
INF-TYS-FRA-2026,None,Pants,The Frank Chino in Olive,49.0
INF-TYS-DAS-2026,None,None,The Dash in Anthracite,1098.0
INF-TYS-LLO-2026,None,Shorts,The Lloyd Short in Olive,118.0
INF-TYS-KAT-2026,Taylor Stitch,Wovens,The Katherine in Azure Cotton & Linen,59.0
INF-TYS-VEN-2026,Taylor Stitch,Dresses,The Venice Dress in Azure,148.0
INF-TYS-HUN-2026,None,Footwear,The Huntington Middie in Navy,108.0
INF-TYS-SHO-2026,Taylor Stitch,Footwear,The Shoe Brush in Horsehair,16.0
INF-TYS-ARO-2026,Taylor Stitch,Footwear,The Aromatic Shoe Tree in Cedar,30.0
INF-TYS-LIG-2026,Taylor Stitch,Outerwear,The Lighthouse Jacket in Olive,168.0
INF-TYS-SAU-2026,Taylor Stitch,Dresses,The Sausalito Dress in Forest Stripe Mercerized Merino,125.0
INF-TYS-SAU-2026,Taylor Stitch,Knits,The Sausalito Tee in Navy Stripe Mercerized Merino,68.0
INF-TYS-SAU-2026,Taylor Stitch,Knits,The Sausalito Tee in Forest Stripe Mercerized Merino,68.0
INF-TYS-SAU-2026,Taylor Stitch,Dresses,The Sausalito Dress in Navy Stripe Mercerized Merino,125.0
INF-TYS-BAN-2026,Taylor Stitch,Wovens,The Bandit in Navy & Red Slub Stripe,59.0
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Maritime Shirt Jacket in Sea Washed Indigo,79.0
INF-TYS-MYL-2026,Myles,Knits,The Myles Everyday Tee in Charcoal,48.0
INF-TYS-MYL-2026,Myles,Knits,The Myles Everyday Tee in Heather Waterfall,48.0
INF-TYS-BAN-2026,Taylor Stitch,Wovens,The Bandit in White & Navy Slub Stripe,59.0
INF-TYS-MYL-2026,Myles,Shorts,The Myles Momentum Short in Charcoal,28.0
INF-TYS-MYL-2026,Myles,Shorts,The Myles Momentum Short in River,58.0
INF-TYS-MYL-2026,Myles,Shorts,The Myles Momentum Short in Fog,58.0
INF-TYS-SUN-2026,Alex Crane,Accessories,The Sun Cap in Natural Linen,55.0
INF-TYS-MER-2026,Taylor Stitch,Knits,The Mercerized Merino Tee in Heather Blue,55.0
INF-TYS-FRA-2026,Taylor Stitch,Pants,The Frank Chino in British Khaki,128.0
INF-TYS-CHA-2026,Taylor Stitch,Knits,The Chandler Sweatshirt in Indigo Melange,49.0
INF-TYS-HAR-2026,Taylor Stitch,Pants,The Harper Legging in Black,139.0
INF-TYS-ZAH-2026,Taylor Stitch,Knits,The Zaha Henley in Heather Grey,125.0
INF-TYS-CRE-2026,Taylor Stitch,Knits,The Crewneck Pocket Tee in Natural Merino,29.0
INF-TYS-TRA-2026,Taylor Stitch,Pants,The Travel Chino in British Khaki,59.0
INF-TYS-ADR-2026,Taylor Stitch,Knits,The Adrian Crew in Black,88.0
INF-TYS-SHO-2026,Taylor Stitch,Knits,The Short Sleeve Henley in Natural Merino,49.0
INF-TYS-CRE-2026,Taylor Stitch,Knits,The Crewneck Pocket Tee in Black Merino,49.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Cone Mills Corded Army,148.0
INF-TYS-SUR-2026,Taylor Stitch,Shorts,The Surf Short in Summer Stripe,39.0
INF-TYS-POR-2026,Taylor Stitch,Outerwear,The Porter Coat in Italian Alpaca Wool,99.0
INF-TYS-SUN-2026,Alex Crane,Accessories,The Sun Cap in Whitewash,55.0
INF-TYS-SUN-2026,Alex Crane,Accessories,The Sun Cap in Dusk,55.0
INF-TYS-ROS-2026,Taylor Stitch,Denim,The Rosie Jean in Washed Cone Mills Denim,108.0
INF-TYS-PAR-2026,Taylor Stitch,Pants,The Parsons Pant in Stone,69.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Blazer in Navy Donegal,129.0
INF-TYS-FIE-2026,Taylor Stitch,Outerwear,The Field Jacket in Dark Olive Beeswaxed Canvas,298.0
INF-TYS-WHI-2026,Taylor Stitch,Wovens,The Whitney Popover in Red Buffalo Plaid,118.0
INF-TYS-HYD-2026,Taylor Stitch,Wovens,The Hyde in Sky Brushed Melange,59.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Washed Timber,98.0
INF-TYS-CRA-2026,Taylor Stitch,Wovens,The Crater Shirt in Olive Plaid,128.0
INF-TYS-EXP-2026,Taylor Stitch,Wovens,The Explorer Shirt in Grey,59.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Washed Sawdust,98.0
INF-TYS-ZIP-2026,Taylor Stitch,Accessories,The Zip Wallet in Brown,98.0
INF-TYS-ZIP-2026,Taylor Stitch,Accessories,The Zip Wallet in Navy,98.0
INF-TYS-ZIP-2026,Taylor Stitch,Accessories,The Zip Wallet in Black,98.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Kuroki Mills Black Selvage,145.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Charcoal,99.0
INF-TYS-BRA-2026,Taylor Stitch,Accessories,The Bracelet in Sterling Silver,198.0
INF-TYS-SLI-2026,Taylor Stitch,Denim,The Slim Jean in Kuroki Mills Black Selvage,145.0
INF-TYS-MOT-2026,Taylor Stitch,Outerwear,The Moto Jacket in Tobacco Weatherproof Suede,860.0
INF-TYS-RIN-2026,Taylor Stitch,Accessories,The Ring in Sterling Silver,148.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Wallet in Canyon,58.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Billfold in Graphite,98.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Billfold in Canyon,98.0
INF-TYS-MER-2026,Taylor Stitch,Knits,The Mercerized Merino Tee in Forest Stripe,39.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Wallet in Graphite,58.0
INF-TYS-MEN-2026,Taylor Stitch,Outerwear,The Mendocino Peacoat in Navy Melton Wool,798.4
INF-TYS-MON-2026,Taylor Stitch,Outerwear,The Monterey Bomber in Charcoal Wool,598.0
INF-TYS-CAM-2026,Taylor Stitch,Accessories,The Camp Mug in TS Print,20.0
INF-TYS-CAM-2026,Taylor Stitch,Accessories,The Camp Mug in Bear Print,20.0
INF-TYS-ALT-2026,Taylor Stitch,Accessories,The Alta Motors Redshift EX in Taylor Stitch Custom,1000.0
INF-TYS-TRE-2026,Taylor Stitch,Footwear,The Trench Boot in Golden Weatherproof Suede,348.0
INF-TYS-ALP-2026,Taylor Stitch,Pants,The Alpine Pant in Charcoal,128.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Sand Weatherproof Suede,998.0
INF-TYS-MOT-2026,Taylor Stitch,Accessories,The Moto Bandana,25.0
INF-TYS-POI-2026,Taylor Stitch,Wovens,The Point Shirt in Army Hemp,128.0
INF-TYS-BRO-2026,Taylor Stitch,Footwear,The Brogue in Espresso Leather,129.0
INF-TYS-TRI-2026,Taylor Stitch,Knits,The Triblend Tee in Grey,19.0
INF-TYS-APR-2026,Taylor Stitch,Knits,The Après Hoodie in Olive Stripe Hemp Fleece,118.0
INF-TYS-WES-2026,Taylor Stitch,Outerwear,The Westport in Indigo Hemp Denim,168.0
INF-TYS-TRI-2026,Taylor Stitch,Knits,The Triblend Long Sleeve in Charcoal Stripe,19.0
INF-TYS-TRI-2026,Taylor Stitch,Knits,The Triblend Tee in White,19.0
INF-TYS-TRI-2026,Taylor Stitch,Knits,The Triblend Tee in Black,19.0
INF-TYS-CAM-2026,Taylor Stitch,Shorts,The Camp Short in Ash,68.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Heather Navy,69.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Baseball Tee in Navy,39.0
INF-TYS-YUB-2026,Taylor Stitch,Shorts,The Yuba Trunk in Yellow Print,39.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Natural & Navy Rugby Stripe,39.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Navy Donegal,59.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Charcoal Donegal,59.0
INF-TYS-BOA-2026,Taylor Stitch,Shorts,The Boardshort in Clay,39.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Red Shadow Plaid,49.0
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Asphalt,119.0
INF-TYS-MON-2026,Taylor Stitch,Outerwear,The Montara Jacket in Hunter,69.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Charcoal Hemp Melange,59.0
INF-TYS-RAN-2026,Taylor Stitch,Knits,The Rangeley Sweater in Navy Cash Merino,89.0
INF-TYS-PRI-2026,Taylor Stitch,Outerwear,The Primrose Jacket in Charcoal,328.0
INF-TYS-OXF-2026,Taylor Stitch,Footwear,The Oxford in Whiskey,298.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Waffle Henley in Heather Grey,39.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Grey Mini Stripe,99.0
INF-TYS-HYD-2026,Taylor Stitch,Wovens,The Hyde in Sky Linen,59.0
INF-TYS-YOS-2026,Taylor Stitch,Wovens,The Yosemite Shirt in Hunter,79.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Waffle Henley in Heather Olive,39.0
INF-TYS-DEM-2026,Taylor Stitch,Pants,The Democratic Chino in Organic Charcoal,69.0
INF-TYS-SLI-2026,Taylor Stitch,Pants,The Slim Chino in Organic Charcoal,69.0
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Maritime Shirt Jacket in Olive,188.0
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Maritime Shirt Jacket in Navy,188.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Brushed Teal,59.0
INF-TYS-WIN-2026,Taylor Stitch,Outerwear,The Winslow Parka in Navy,298.0
INF-TYS-GLA-2026,Taylor Stitch,Wovens,The Glacier Shirt in Red Plaid,125.0
INF-TYS-GLA-2026,Taylor Stitch,Wovens,The Glacier Shirt in Navy Nep Twill,125.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Charcoal Jacquard,49.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Charcoal Jacquard,89.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Navy Jacquard,59.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Black Melange,29.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Olive Jacquard,49.0
INF-TYS-TEL-2026,Taylor Stitch,Pants,The Telegraph Trouser in Charcoal Herringbone,89.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Charcoal Herringbone,119.0
INF-TYS-CRA-2026,Taylor Stitch,Wovens,The Crater Shirt in Blue Plaid,128.0
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Hardtack Sweater in Olive Cashmere Donegal,149.0
INF-TYS-PRE-2026,Taylor Stitch,Outerwear,The Presidio Jacket in Cognac,699.0
INF-TYS-YOS-2026,Taylor Stitch,Wovens,The Yosemite Shirt in Camo,125.0
INF-TYS-YOS-2026,Taylor Stitch,Wovens,The Yosemite Shirt in Heather Charcoal,79.0
INF-TYS-CRA-2026,Taylor Stitch,Wovens,The Crater Shirt in Burgundy Plaid,128.0
INF-TYS-VER-2026,Taylor Stitch,Outerwear,The Vertical Jacket in Navy,119.0
INF-TYS-VER-2026,Taylor Stitch,Outerwear,The Vertical Jacket in Ash,129.0
INF-TYS-TRU-2026,Taylor Stitch,Outerwear,The Truckee Jacket in Moss,198.0
INF-TYS-FIS-2026,Taylor Stitch,Knits,The Fisherman Sweater in Navy Melange,228.0
INF-TYS-HAW-2026,Taylor Stitch,Outerwear,The Hawkins Jacket in Cobalt,348.0
INF-TYS-COI-2026,Taylor Stitch,Outerwear,The Coit Jacket in Blackwatch Wool,119.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Bedford Corduroy,79.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Navy Moleskin,69.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Waffle Henley in Cardinal,78.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Olive Hemp Chambray,49.0
INF-TYS-ROV-2026,Taylor Stitch,Outerwear,The Rover Jacket in Charcoal Birdseye Waxed Wool,179.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Ash Windowpane,49.0
INF-TYS-LEE-2026,Taylor Stitch,Wovens,The Leeward Shirt in Navy Tartan,98.0
INF-TYS-LEE-2026,Taylor Stitch,Wovens,The Leeward Shirt in Oxblood,129.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Wallet in Yeti,58.0
INF-TYS-TOM-2026,Taylor Stitch,Outerwear,The Tomales Coat in Loden Wool,638.4
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Wallet in Reef,58.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Cone Mills Corded Natural,125.0
INF-TYS-APR-2026,Taylor Stitch,Knits,The Après Hoodie in Navy Hemp Fleece,118.0
INF-TYS-MOT-2026,Taylor Stitch,Outerwear,The Moto Jacket in Midnight Steerhide,860.0
INF-TYS-BEA-2026,Taylor Stitch,Accessories,The Beanie in Grey Melange Merino,20.0
INF-TYS-BEA-2026,Taylor Stitch,Accessories,The Beanie in Dark Olive Merino,20.0
INF-TYS-SUM-2026,Taylor Stitch,Wovens,The Summit Shirt in Heather Charcoal Waffle,188.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Black Reverse Jacquard,88.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in White Reverse Jacquard,89.0
INF-TYS-MOT-2026,Taylor Stitch,Wovens,The Moto Utility Shirt in Charcoal & Rust Plaid,49.0
INF-TYS-SUM-2026,Taylor Stitch,Wovens,The Summit Shirt in Heather Navy Waffle,109.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Kuroki Mills Black Selvage,129.0
INF-TYS-CAS-2026,Taylor Stitch,Wovens,The Cash Shirt in Washed Selvage Denim,128.0
INF-TYS-BIG-2026,Taylor Stitch,Knits,The Big Sur Hoodie in Heather Navy,129.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Cone Mills Corded Olive,125.0
INF-TYS-DEM-2026,Taylor Stitch,Denim,The Democratic Jean in Cone Mills Era Selvage,118.0
INF-TYS-CRE-2026,Taylor Stitch,Knits,The Crewneck in French Terry Heather Grey,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Washed Indigo Twill,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Cone Mills Corded Tobacco,125.0
INF-TYS-APR-2026,Taylor Stitch,Knits,The Après Hoodie in Navy,55.44
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Brushed Navy Plaid,88.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Brushed Navy Buffalo Check,59.0
INF-TYS-CRE-2026,Taylor Stitch,Knits,The Crewneck in French Terry Heather Olive,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Natural Brushed Organic Cotton,59.0
INF-TYS-APR-2026,Taylor Stitch,Knits,The Après Hoodie in Grey Stripe,55.44
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Washed Rust,35.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Baseball Tee in Cypress,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Olive Brushed Organic Cotton,59.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Harris Tweed Plaid,248.0
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Burgundy Melton Wool,248.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Cypress Stripe,39.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Grey Stripe,29.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Charcoal Herringbone,49.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Cross Jacquard,128.0
INF-TYS-HYD-2026,Taylor Stitch,Wovens,The Hyde in Mini Houndstooth,59.0
INF-TYS-INV-2026,Taylor Stitch,Outerwear,The Inverness Bomber in Navy Knit Quilt,99.0
INF-TYS-INV-2026,Taylor Stitch,Outerwear,The Inverness Bomber in Olive Knit Quilt,99.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Charcoal Slub,199.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Navy Slub,199.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Indigo Cherry Blossom,100.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Tree Top Poplin,49.0
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Trail Short in Midnight Slub,58.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Seafoam,35.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Organic Natural Selvage,148.0
INF-TYS-WES-2026,Taylor Stitch,Wovens,The Western Shirt in Hemp Stripe Chambray,62.5
INF-TYS-TRA-2026,Taylor Stitch,Shorts,The Trail Short in Navy Cord,88.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Natural Stripe,24.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Canary,29.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Blue Madras,58.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in White Spacedye,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Mini Indigo Waffle,69.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Hoodie in Natural,59.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Teal University Stripe,45.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Bandit in Heather Grey,49.0
INF-TYS-BUS-2026,Taylor Stitch,Outerwear,The Bushland Shirt Jacket in Ash Ripstop,69.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Indigo Moon Phase,78.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in California Poppy,69.0
INF-TYS-POW-2026,Taylor Stitch,Outerwear,The Powder Jacket in Slate,198.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Sky Reverse Jacquard,68.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Organic Natural Confetti,78.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Brushed Charcoal,78.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Olive Pin Dot,59.0
INF-TYS-POW-2026,Taylor Stitch,Outerwear,The Powder Jacket in British Khaki & Olive,99.0
INF-TYS-MOT-2026,Taylor Stitch,Outerwear,The Moto Jacket in Whiskey,1075.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Selvage Chambray,125.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Buen Dia,29.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Road Tripper,30.0
INF-TYS-MOT-2026,Taylor Stitch,Outerwear,The Moto Jacket in Tobacco Suede,1075.0
INF-TYS-MOT-2026,Taylor Stitch,Outerwear,The Moto Jacket in Black,1075.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Hoodie in Heather Grey,59.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Daily Fins,29.0
INF-TYS-MEC-2026,Taylor Stitch,Outerwear,The Mechanic Jacket in British Khaki Boss Duck,129.0
INF-TYS-TEL-2026,Taylor Stitch,Outerwear,The Telegraph Jacket in Navy Boiled Wool,199.0
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Hardtack Sweater in Polar Yak Donegal,138.0
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Hardtack Sweater in Black Yak Donegal,148.0
INF-TYS-GAR-2026,Taylor Stitch,Outerwear,The Garrison Shirt Jacket in Navy Dry Wax,128.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Navy Slub Glen Plaid,49.0
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Maritime Shirt Jacket in Heather Ash Wave,99.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Brushed Navy Oxford,75.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Bandit in Fatigue Brown Mini Floral,49.0
INF-TYS-CAM-2026,Taylor Stitch,Pants,The Camp Pant in Timber Boss Duck,98.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Long Sleeve in Navy,48.0
INF-TYS-BO -2026,Taylor Stitch,Shorts,The Bo Boardie in Building Blocks,88.0
INF-TYS-ANT-2026,Taylor Stitch,Knits,The Antoni Tee in Heather Brick,68.0
INF-TYS-BO -2026,Taylor Stitch,Shorts,The Bo Boardie in Navy,88.0
